image_urls,images,name,price
"https://data.favorit-motors.ru/upload/iblock/0dc/0dc88b3f2e910c5d85aee9eb5fe9906d.jpg,https://data.favorit-motors.ru/upload/iblock/0ad/0ad9dca5776b55eace9537afa32a3a5a.jpg,https://data.favorit-motors.ru/upload/iblock/5be/5bea59cdea60cac41dea0a4a7a3c7acb.jpg,https://data.favorit-motors.ru/upload/iblock/70f/70fd000867b3b746bd9df1147ad8a973.jpg,https://data.favorit-motors.ru/upload/iblock/991/991c7f7d3e5015f0202856d5dc079bde.jpg,https://data.favorit-motors.ru/upload/iblock/81a/81af9dbbf1bd1c22957110afc1212d2e.jpg,https://data.favorit-motors.ru/upload/iblock/4b9/4b9a03df633fd53be5bd7f014449421a.jpg,https://data.favorit-motors.ru/upload/iblock/35f/35fb96d00a9cfccabbc9ed25b7201d4a.jpg,https://data.favorit-motors.ru/upload/iblock/8b5/8b550bd0891c7ff5f2a2a9b39b33f033.jpg,https://data.favorit-motors.ru/upload/iblock/b64/b6491805bbf34d3a134ff68a4eb1f454.jpg,https://data.favorit-motors.ru/upload/iblock/ebc/ebc240b9fa4b25be3029c4e2ab5f96ff.jpg",,BELGEE X50 2024 X50(SX11) STYLE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 400 990 ₽
"https://data.favorit-motors.ru/upload/iblock/c79/c79fe8b77e526d6ee5ef1bcac5b541d3.jpg,https://data.favorit-motors.ru/upload/iblock/f02/f0286963dbc1cbe0bf29df77c27714be.jpg,https://data.favorit-motors.ru/upload/iblock/479/47981ef0c358e48b77bca37adca9dde2.jpg,https://data.favorit-motors.ru/upload/iblock/8ff/8ffc92f6996e4b287d487a684bd401e7.jpg,https://data.favorit-motors.ru/upload/iblock/f09/f0944f824991f82bb6b8c1cb9dd0ca5d.jpg,https://data.favorit-motors.ru/upload/iblock/d82/d826f06031c1c7b6d5be1508c924997b.jpg,https://data.favorit-motors.ru/upload/iblock/3a9/3a924ac8a273c75e4148a564084ade51.jpg,https://data.favorit-motors.ru/upload/iblock/993/993328744a5031ed59005e257a7259c9.jpg,https://data.favorit-motors.ru/upload/iblock/592/592b1beaf5ec91b75943d72dbdd261fc.jpg,https://data.favorit-motors.ru/upload/iblock/a05/a059d1591cad038c622dc69db7f2dd31.jpg,https://data.favorit-motors.ru/upload/iblock/8d5/8d5e495df717431e5ce53ff4342cd3e5.jpg",,HAVAL F7 2023 TECH PLUS 2 бензин робот,3 299 000 ₽
"https://data.favorit-motors.ru/upload/iblock/e33/e33c8fcb3b436661190fbb89604223c9.jpg,https://data.favorit-motors.ru/upload/iblock/6cb/6cb2dc419ef365c03afad0e200097458.jpg,https://data.favorit-motors.ru/upload/iblock/f19/f19b7ae782b7dc8d873e7606898748bc.jpg,https://data.favorit-motors.ru/upload/iblock/339/339eac83e98754cf0aff4d6bcec80a40.jpg,https://data.favorit-motors.ru/upload/iblock/f62/f62296ca1b82bc11a81c3381ba7bfae0.jpg,https://data.favorit-motors.ru/upload/iblock/f93/f93a6a1bb7bef92985b514d84931433f.jpg,https://data.favorit-motors.ru/upload/iblock/5b0/5b03d87152322b19d0483609788918b9.jpg,https://data.favorit-motors.ru/upload/iblock/eef/eefc22f96f4c16e6b6d258a17776a815.jpg,https://data.favorit-motors.ru/upload/iblock/bfa/bfa42ba72a7cfcffc43578599a421ba9.jpg,https://data.favorit-motors.ru/upload/iblock/602/60213a0e5f0e98e2ba84406f621a9fc7.jpg,https://data.favorit-motors.ru/upload/iblock/2a5/2a558fa8ed0239a5eedf3073d4560414.jpg",,GEELY COOLRAY 2024 COOLRAY (SX11) АКПП 1.5T LP FLAGSHIP SPORT 1.5 бензин автомат,2 754 990 ₽
"https://data.favorit-motors.ru/upload/iblock/d61/d6105e96c1041e0c6add010f859c6a01.jpg,https://data.favorit-motors.ru/upload/iblock/204/204c0f72136d324e4c0a4bbd9d18e686.jpg,https://data.favorit-motors.ru/upload/iblock/e79/e79e63bc76649f8bf136a639dc3546ea.jpg,https://data.favorit-motors.ru/upload/iblock/c81/c81f81cdcbc827e0ca7ca114591af942.jpg,https://data.favorit-motors.ru/upload/iblock/6c2/6c2fc9ce8bcba796131d2f3455976a27.jpg,https://data.favorit-motors.ru/upload/iblock/8a0/8a019a6ccc005a0157ca7993977f8098.jpg,https://data.favorit-motors.ru/upload/iblock/541/541bdd046b232c1587b515834f268390.jpg,https://data.favorit-motors.ru/upload/iblock/08a/08acca151ff4dcdc8e0d208364151c30.jpg,https://data.favorit-motors.ru/upload/iblock/687/68786a08ef14eb51650dabb702982830.jpg,https://data.favorit-motors.ru/upload/iblock/e05/e05898b082b51bbd7ed0647a0e4ebae8.jpg",,HAVAL F7 2023 ELITE 2 бензин робот,2 899 000 ₽
"https://data.favorit-motors.ru/upload/iblock/a91/a91fe1accc92adeaea831b341eaf6e1e.jpg,https://data.favorit-motors.ru/upload/iblock/2e6/2e6a6541e331dc369228e773caa656a6.jpg,https://data.favorit-motors.ru/upload/iblock/967/967562c9be7f1c53ca44a81eb372a6e9.jpg,https://data.favorit-motors.ru/upload/iblock/e87/e87ef6b455a7739151204eb1c7d6c702.jpg,https://data.favorit-motors.ru/upload/iblock/cbb/cbb56d6991832da9d0754188136194e5.jpg,https://data.favorit-motors.ru/upload/iblock/3ad/3ad094b6027ac31bbb7eca699f2337cc.jpg,https://data.favorit-motors.ru/upload/iblock/88e/88e1cbcfb0af5c61f99c2b5469a68dad.jpg,https://data.favorit-motors.ru/upload/iblock/68b/68b45f7b31f058fbedb1ae7723ae1683.jpg,https://data.favorit-motors.ru/upload/iblock/08a/08a423eaa0d8fbd70c177a3faaf3150f.jpg,https://data.favorit-motors.ru/upload/iblock/140/140b0dfed44cc2ad0f16eac0a1bc467d.jpg",,CHANGAN UNI-V 2023 CHANGAN UNI-V 1.5T DCT DLX 1.5 бензин автомат,2 779 900 ₽
"https://data.favorit-motors.ru/upload/iblock/50a/50a1c6d9359fa96d9804fae655cbd6b4.jpg,https://data.favorit-motors.ru/upload/iblock/a0f/a0fe9f18110a86ef2695f1def5f7fd14.jpg,https://data.favorit-motors.ru/upload/iblock/0ed/0ed7b308043efbbbc9124a208c340097.jpg,https://data.favorit-motors.ru/upload/iblock/413/413ebc449fe567fbd8d445446bf6fbda.jpg,https://data.favorit-motors.ru/upload/iblock/81b/81b58ce2a01c80e8338009309a2a8e0e.jpg,https://data.favorit-motors.ru/upload/iblock/614/614f284659743f07d8c4a10a190281ec.jpg,https://data.favorit-motors.ru/upload/iblock/363/363bbf215202d779a93769f6dc5287e9.jpg,https://data.favorit-motors.ru/upload/iblock/a3f/a3f1a269ba87babf623859b03a13962a.jpg,https://data.favorit-motors.ru/upload/iblock/578/578c97740867c6e924a110f1ecf91d36.jpg,https://data.favorit-motors.ru/upload/iblock/967/967891d005aafed98b2334e7c52818ac.jpg,https://data.favorit-motors.ru/upload/iblock/701/7015ceb5c42e66536faa0ebd89ee68c9.jpg",,CHANGAN UNI-V 2023 CHANGAN UNI-V 1.5T DCT DLX 1.5 бензин автомат,2 779 900 ₽
"https://data.favorit-motors.ru/upload/iblock/73b/73b3ce715e2b015bf5e6b6b67ad9b5d0.jpg,https://data.favorit-motors.ru/upload/iblock/aea/aea08bdbeb3f268fb17b8e3bfbc96dd1.jpg,https://data.favorit-motors.ru/upload/iblock/00e/00e6f881d2659e7f0bb99f548243a3ad.jpg,https://data.favorit-motors.ru/upload/iblock/8f5/8f5d15f720185ca1035d82d1b498152f.jpg,https://data.favorit-motors.ru/upload/iblock/ac5/ac57c5ca4ab1dfaa0226fc370e86ea76.jpg,https://data.favorit-motors.ru/upload/iblock/2c4/2c4eb08b9f76cb5925421319d46fbccd.jpg,https://data.favorit-motors.ru/upload/iblock/223/2235fcc2d550cbccbacab066112c10a3.jpg,https://data.favorit-motors.ru/upload/iblock/513/513aa74a94daf8e49dc1f89df8d5bd9b.jpg,https://data.favorit-motors.ru/upload/iblock/f80/f807c8ecb0241b8558c417f96180522e.jpg,https://data.favorit-motors.ru/upload/iblock/9ec/9ec64a5a3434b1e578880a7a0784d2a9.jpg,https://data.favorit-motors.ru/upload/iblock/95a/95a9caa0c1fdc420879325b029ceac1c.jpg",,BELGEE X50 2024 X50(SX11) PRESTIGE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 500 990 ₽
"https://data.favorit-motors.ru/upload/iblock/e9e/e9ef04481feb6e7efabd8564863c520c.jpg,https://data.favorit-motors.ru/upload/iblock/5d3/5d3d1cd5f1ff6f6bf5ec0550d097c514.jpg,https://data.favorit-motors.ru/upload/iblock/3b1/3b1784e8a2525074ea94ccf13c2cfcbb.jpg,https://data.favorit-motors.ru/upload/iblock/f81/f81e22aa6a8fc78535547c51c942e1ec.jpg,https://data.favorit-motors.ru/upload/iblock/fb8/fb84902a593b7c1bb3b46b0816e67f95.jpg,https://data.favorit-motors.ru/upload/iblock/95c/95c54a1ab63aa720be8265b556c2d6db.jpg,https://data.favorit-motors.ru/upload/iblock/838/8387b1a2d95f275b815f5bc3422a30a5.jpg,https://data.favorit-motors.ru/upload/iblock/fee/feeb8d7ae16b7e426ac2fa263cfb87a8.jpg,https://data.favorit-motors.ru/upload/iblock/b4a/b4af566a1c040e1d8159b7ff0f4ce69d.jpg,https://data.favorit-motors.ru/upload/iblock/495/49528f4bee7240b49c66ae17e8aab8d0.jpg,https://data.favorit-motors.ru/upload/iblock/8d4/8d48b0ba8a140bff89b3cd742328cff5.jpg",,"GEELY TUGELLA 2023 TUGELLA (FY11) AКПП 2,0 FLAGSHIP SPORT 4WD J1-FL MY23 2 бензин автомат",4 389 990 ₽
"https://data.favorit-motors.ru/upload/iblock/f78/f78f839c050195ae4c472fbd3ea3ae93.jpg,https://data.favorit-motors.ru/upload/iblock/a3d/a3d467a63dac110ee967542605433c1a.jpg,https://data.favorit-motors.ru/upload/iblock/1c0/1c09736ad6a04fd663d66ff7422b7c2b.jpg,https://data.favorit-motors.ru/upload/iblock/903/9030f937bfbb9bc838b89d7bdbd27678.jpg,https://data.favorit-motors.ru/upload/iblock/5b8/5b8ea0a39db79ce67075296e88bf90f8.jpg,https://data.favorit-motors.ru/upload/iblock/0b5/0b50765be6dc15c7adda7439c75fc3e5.jpg,https://data.favorit-motors.ru/upload/iblock/844/8441cc693012337225edd02caa768ff9.jpg,https://data.favorit-motors.ru/upload/iblock/1c1/1c1981b92cc77829316178963493f9ba.jpg,https://data.favorit-motors.ru/upload/iblock/4bc/4bc892cd8e105aad495494ac800338f3.jpg,https://data.favorit-motors.ru/upload/iblock/4ad/4ad6f45ab262274dfb776c0214092069.jpg,https://data.favorit-motors.ru/upload/iblock/b08/b085ea39f961cf99032b304373245d74.jpg",,GEELY COOLRAY 2024 COOLRAY (SX11) АКПП 1.5T LP FLAGSHIP SPORT 1.5 бензин автомат,2 754 990 ₽
"https://data.favorit-motors.ru/upload/iblock/d7d/d7dd0b05f96ccd75ec8fe74b48521273.jpg,https://data.favorit-motors.ru/upload/iblock/abc/abc0f69a726c1c89d05f985f8b12589b.jpg,https://data.favorit-motors.ru/upload/iblock/c21/c21665bd2bd054adc36cc8eef5d10c2a.jpg,https://data.favorit-motors.ru/upload/iblock/8ad/8ad76633e186dc53cd8002e43ee80583.jpg,https://data.favorit-motors.ru/upload/iblock/e60/e605820139fc83da109f27c065da2d4f.jpg,https://data.favorit-motors.ru/upload/iblock/a22/a22384268862795b3c3df181c7f56702.jpg,https://data.favorit-motors.ru/upload/iblock/aed/aedeb6632425f2c1d161be984a640fbc.jpg,https://data.favorit-motors.ru/upload/iblock/e2a/e2ab0201ed3589c03c5e550b3c03c7aa.jpg,https://data.favorit-motors.ru/upload/iblock/e97/e974076d443d47f0b550493cec03b2cf.jpg,https://data.favorit-motors.ru/upload/iblock/20b/20bec6a1ee125d82553edfa43a46e70d.jpg",,HAVAL JOLION 2024 ELITE 1.5 бензин робот,2 219 000 ₽
"https://data.favorit-motors.ru/upload/iblock/03a/03a65df5856194736706cb787aa64a83.jpg,https://data.favorit-motors.ru/upload/iblock/dcd/dcd215310e04a315ee267298c9f6ddae.jpg,https://data.favorit-motors.ru/upload/iblock/9fd/9fda0ff4bbc6be1a59bb9e665fdde148.jpg,https://data.favorit-motors.ru/upload/iblock/6b8/6b85ad39c974efcb8d788ea64b9cabff.jpg,https://data.favorit-motors.ru/upload/iblock/3e9/3e92228006ebf6f00ec1488cf71f8aad.jpg,https://data.favorit-motors.ru/upload/iblock/cb0/cb01ad1e2eb20c94251f15ae147dfd84.jpg,https://data.favorit-motors.ru/upload/iblock/1f8/1f8084b4f6f32dfefb19e48397583a7a.jpg,https://data.favorit-motors.ru/upload/iblock/446/446601ec53b8eef7bf8b830fa25d2dcc.jpg,https://data.favorit-motors.ru/upload/iblock/0dc/0dcf05379152e218305ed8e0a0e89117.jpg,https://data.favorit-motors.ru/upload/iblock/002/002aedf1411e0ede10d53ac588ad7ea9.jpg,https://data.favorit-motors.ru/upload/iblock/46a/46a67a30223b95f80e6de674b88ff3af.jpg",,BELGEE X50 2024 X50(SX11) PRESTIGE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 500 990 ₽
"https://data.favorit-motors.ru/upload/iblock/88a/88acb86f925725baf070686a5d0c3fff.jpg,https://data.favorit-motors.ru/upload/iblock/adb/adb91dd9aa2e221bf22f0fdd34c4001e.jpg,https://data.favorit-motors.ru/upload/iblock/a8f/a8fa1562c2bf2999854d65a61a93d85e.jpg,https://data.favorit-motors.ru/upload/iblock/ab5/ab52a3768018447d9f0ea588865c8a0b.jpg,https://data.favorit-motors.ru/upload/iblock/0ba/0bab42029b5cf39179ab99f3a4561443.jpg,https://data.favorit-motors.ru/upload/iblock/338/338aa84143fb1382e27fe6e0af0f496f.jpg,https://data.favorit-motors.ru/upload/iblock/aae/aae49933c95247ff85665a8f3e359282.jpg,https://data.favorit-motors.ru/upload/iblock/eea/eeaab4b0ae5d049f745152f78851f818.jpg,https://data.favorit-motors.ru/upload/iblock/610/610772b92a1c7a285731563edc388e5a.jpg,https://data.favorit-motors.ru/upload/iblock/0c3/0c3b7cdb5a099d8cc2cc1f0e7af650de.jpg,https://data.favorit-motors.ru/upload/iblock/ff0/ff094af217f5fc1c4231f67c2fe94067.jpg",,CHANGAN UNI-V 2023 CHANGAN UNI-V 1.5T DCT DLX 1.5 бензин автомат,2 779 900 ₽
image_urls,images,name,price
"https://data.favorit-motors.ru/upload/iblock/84a/84a10d980f2c3bf2be67d60a56964dea.jpg,https://data.favorit-motors.ru/upload/iblock/8c6/8c64f8b5572ae6345e2255d49a8ee01c.jpg,https://data.favorit-motors.ru/upload/iblock/011/011553a6745a8d6a91333d12c1ac973d.jpg,https://data.favorit-motors.ru/upload/iblock/250/2503b875bbc4e9c6eb00e515b2c07fb7.jpg,https://data.favorit-motors.ru/upload/iblock/ccc/ccc44664f9a98cdaf52735fec8ab40dd.jpg,https://data.favorit-motors.ru/upload/iblock/1da/1da8845e88cb621c14f1962a16dacf19.jpg,https://data.favorit-motors.ru/upload/iblock/c6f/c6fbd8a2c578e4c1fa19dd1995a3750b.jpg,https://data.favorit-motors.ru/upload/iblock/085/0851ea371e0937d45d0b60d5dc4ac57d.jpg,https://data.favorit-motors.ru/upload/iblock/8c8/8c817574c7e1759095e9e153ee5f384a.jpg,https://data.favorit-motors.ru/upload/iblock/7e9/7e9c7797afaa0f2249548819f8e9fdf2.jpg,https://data.favorit-motors.ru/upload/iblock/01d/01dea916b71a0244c066ed45b8716758.jpg",,CHERY ARRIZO 8 2023 ULTIMATE 1.6 бензин робот,3 399 000 ₽
"https://data.favorit-motors.ru/upload/iblock/0a9/0a99115166d2261884549f398a84f987.jpg,https://data.favorit-motors.ru/upload/iblock/d73/d73f38d9e259cb70d939723a1c84b34f.jpg,https://data.favorit-motors.ru/upload/iblock/903/903fdac044e8e01e34ef90cfaf41f2cd.jpg,https://data.favorit-motors.ru/upload/iblock/7e7/7e7136b52c9511708ce123747e1fdcaf.jpg,https://data.favorit-motors.ru/upload/iblock/bc9/bc9c59cb9e7960dd75bd4c2934f18062.jpg,https://data.favorit-motors.ru/upload/iblock/c0b/c0b9804216a7072befc6c9da1888ead3.jpg,https://data.favorit-motors.ru/upload/iblock/af3/af3e919276ece293932ae603e79c48bf.jpg,https://data.favorit-motors.ru/upload/iblock/7c3/7c37602286b1248e713ddfa016785d41.jpg,https://data.favorit-motors.ru/upload/iblock/4e4/4e4605699f49ca0fe713fa3863219afb.jpg,https://data.favorit-motors.ru/upload/iblock/20a/20a4d9f06af3cf1efaafd731ace9dad0.jpg,https://data.favorit-motors.ru/upload/iblock/4f5/4f55b61d8e91cbf180d96aa2a64be0d4.jpg",,BAIC X35 2023  LUXURY L 1.5 бензин вариатор,2 290 000 ₽
"https://data.favorit-motors.ru/upload/iblock/05c/05c3b8378d1239dec474a94cb0a11fba.jpg,https://data.favorit-motors.ru/upload/iblock/d7e/d7ec11e6e8d836c9522331d3bce48222.jpg,https://data.favorit-motors.ru/upload/iblock/522/522ca3cfbfd9b358d7e25f0ef5e7877a.jpg,https://data.favorit-motors.ru/upload/iblock/05f/05f9a522781a70145491366152e82509.jpg,https://data.favorit-motors.ru/upload/iblock/857/85716995b9fa0fc724148c9284461d39.jpg,https://data.favorit-motors.ru/upload/iblock/0ee/0ee7b55e755d17c496dacdcd54066ca6.jpg,https://data.favorit-motors.ru/upload/iblock/25c/25c23eced3d37de3ae4dcc52e0336c66.jpg,https://data.favorit-motors.ru/upload/iblock/408/408f3d26a10a778babbcf59f15cbc310.jpg,https://data.favorit-motors.ru/upload/iblock/5e3/5e3accd24b00b3457d3a14a3815a7694.jpg,https://data.favorit-motors.ru/upload/iblock/34c/34c0b85c4ffea72532a4aab4b7d001f3.jpg,https://data.favorit-motors.ru/upload/iblock/8a2/8a2d0c7136c1d13a30d5e3fffb0fe96c.jpg",,"GEELY TUGELLA 2023 TUGELLA (FY11) AКПП 2,0 FLAGSHIP SPORT 4WD J1-FL MY23 2 бензин автомат",4 389 990 ₽
"https://data.favorit-motors.ru/upload/iblock/f34/f340fa7cfd77cf759069ed049745ef58.jpg,https://data.favorit-motors.ru/upload/iblock/b0a/b0a3a4e51e71a7e7e6441239829823c2.jpg,https://data.favorit-motors.ru/upload/iblock/d25/d2537b8af75ee864ea6c4aae47146736.jpg,https://data.favorit-motors.ru/upload/iblock/1a2/1a2273be6338d47f8294cbbba1452e23.jpg,https://data.favorit-motors.ru/upload/iblock/26a/26aad54d0a0df50500c2ba447ba3d814.jpg,https://data.favorit-motors.ru/upload/iblock/6f3/6f30abb484c5308699295626d1eaf53b.jpg,https://data.favorit-motors.ru/upload/iblock/930/9304022c4e662369558442c5e6865e34.jpg,https://data.favorit-motors.ru/upload/iblock/51c/51cf2e9530ac42bf1fba028316f060ba.jpg,https://data.favorit-motors.ru/upload/iblock/883/883ab2666bf315fec70722d1794350a8.jpg,https://data.favorit-motors.ru/upload/iblock/648/648f8e2fb9390d1680faaac7a2431cbb.jpg,https://data.favorit-motors.ru/upload/iblock/78d/78dde974b702af22b30901d843919976.jpg",,"CHANGAN CS55PLUS 2023 CHANGAN CS55PLUS 1,5Т DCT TECH AT 1.5 бензин робот",2 479 900 ₽
"https://data.favorit-motors.ru/upload/iblock/036/036c13ddfeeac6939b01550f64ae10fe.jpg,https://data.favorit-motors.ru/upload/iblock/42e/42ee0c67b8c17c9991e1392efe582b65.jpg,https://data.favorit-motors.ru/upload/iblock/33c/33c370c5189d475857e213b0057488f7.jpg,https://data.favorit-motors.ru/upload/iblock/ca4/ca4d90473e73b5df9c12dcd8586534e1.jpg,https://data.favorit-motors.ru/upload/iblock/183/183fbde7b62f7b80e23d68f4f8c7d9c0.jpg,https://data.favorit-motors.ru/upload/iblock/82a/82a4be24c139becdc1a650c8dcbac6bf.jpg,https://data.favorit-motors.ru/upload/iblock/44c/44cf0694437889b9b0f2cc2ce867347d.jpg,https://data.favorit-motors.ru/upload/iblock/558/558f318f1598fd98c32dd828f13b7219.jpg,https://data.favorit-motors.ru/upload/iblock/ec3/ec303d278a36019f4380210a51f9aadc.jpg,https://data.favorit-motors.ru/upload/iblock/ec6/ec602a690ffb288a1329041e28158cb9.jpg",,BELGEE X50 2024 X50(SX11) ACTIVE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 290 990 ₽
"https://data.favorit-motors.ru/upload/iblock/edf/edfb40dfa32b5811c414c111e67ea84a.jpg,https://data.favorit-motors.ru/upload/iblock/f29/f29af9e7054785575429bf49341f1ce3.jpg,https://data.favorit-motors.ru/upload/iblock/fd1/fd12ae54909aa1d4c0948970a59228fa.jpg,https://data.favorit-motors.ru/upload/iblock/ecc/ecc8124ac045c83e4e6a26010d25590c.jpg,https://data.favorit-motors.ru/upload/iblock/358/3584d206179f6ec121cad9cee1191149.jpg,https://data.favorit-motors.ru/upload/iblock/4be/4be5d3ebc62d0b7d8ce6f62809e2128b.jpg,https://data.favorit-motors.ru/upload/iblock/027/02712a9a30074609c72f799301ce181d.jpg,https://data.favorit-motors.ru/upload/iblock/9eb/9eb41be085ee12bbbd4da21107c815c7.jpg,https://data.favorit-motors.ru/upload/iblock/063/063d7e11fe3408173581bf49202185ab.jpg,https://data.favorit-motors.ru/upload/iblock/c1d/c1d4085884ccc013623f90000afc2f54.jpg,https://data.favorit-motors.ru/upload/iblock/01f/01f3cb0c16ab27fe9d27c25027e87c56.jpg",,GEELY COOLRAY 2024 COOLRAY (SX11) АКПП 1.5Т LP LUXURY 1.5 бензин автомат,2 514 990 ₽
"https://data.favorit-motors.ru/upload/iblock/33a/33aea71b885463d5d7a5be841cdf14ef.jpg,https://data.favorit-motors.ru/upload/iblock/919/919bc74258df8c98f2a12654d44e12db.jpg,https://data.favorit-motors.ru/upload/iblock/af6/af60a9d2b803db8937924e1ec73ea4bc.jpg,https://data.favorit-motors.ru/upload/iblock/45c/45cbda2f2ca7019662425a9e85e70341.jpg,https://data.favorit-motors.ru/upload/iblock/789/7899db032896ce129a8372749894b654.jpg,https://data.favorit-motors.ru/upload/iblock/45d/45de54ab22fc9a8a308407fb0df06ddd.jpg,https://data.favorit-motors.ru/upload/iblock/4c2/4c24cff62e427d5c1132dca182f4ef92.jpg,https://data.favorit-motors.ru/upload/iblock/d3c/d3c708027f607ccc5cda0943f65c9e34.jpg,https://data.favorit-motors.ru/upload/iblock/15f/15f2d8dbc1ea783cbc1e0f54cfa3a767.jpg,https://data.favorit-motors.ru/upload/iblock/9cc/9cce722656dab7d7025a5810ff0b4d39.jpg,https://data.favorit-motors.ru/upload/iblock/e81/e8157747661f23055ac1aac289124680.jpg",,BAIC X35 2023  LUXURY L 1.5 бензин вариатор,2 290 000 ₽
"https://data.favorit-motors.ru/upload/iblock/4ce/4cedb4ee0fc14e82db90dd027e6084fa.jpg,https://data.favorit-motors.ru/upload/iblock/0db/0dbfac9323417df5f7eebc695ec83228.jpg,https://data.favorit-motors.ru/upload/iblock/e0d/e0dd2e05f2c69fc9c589428fc44e4d4d.jpg,https://data.favorit-motors.ru/upload/iblock/5e2/5e288b6acf51bb9450b9260ec03e00f3.jpg,https://data.favorit-motors.ru/upload/iblock/c7a/c7aa591af277e7fbd9f563bfbc0a0109.jpg,https://data.favorit-motors.ru/upload/iblock/b20/b201e72d247b965cb4c948ed1b1b0686.jpg,https://data.favorit-motors.ru/upload/iblock/8b1/8b15549e3cc96668cee4915fade0e319.jpg,https://data.favorit-motors.ru/upload/iblock/23d/23d9631d7af5146cc855c905016ad7e6.jpg,https://data.favorit-motors.ru/upload/iblock/34f/34f4064aca2d65e1cfb864b2fb12f9bd.jpg,https://data.favorit-motors.ru/upload/iblock/bdc/bdcb1f0d7f004c9c9edc8ddb1af2aef0.jpg,https://data.favorit-motors.ru/upload/iblock/374/374057d9dbed02d09899f3c97acc4c40.jpg",,BELGEE X50 2024 X50(SX11) STYLE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 400 990 ₽
"https://data.favorit-motors.ru/upload/iblock/a30/a30d70b3efc0d1f66ac25b61d0f4c34c.jpg,https://data.favorit-motors.ru/upload/iblock/4ab/4ab41dafb8c43758317f837de481e88c.jpg,https://data.favorit-motors.ru/upload/iblock/6d5/6d56c9fd5c97b087c7a4ee3b9770c8b8.jpg,https://data.favorit-motors.ru/upload/iblock/2d0/2d0917d53caa4c49cbc66736d0a6f3af.jpg,https://data.favorit-motors.ru/upload/iblock/62b/62b808d5fef429ccc1c8f34f793ca629.jpg,https://data.favorit-motors.ru/upload/iblock/9f9/9f91e30603375400b77cb2a9d6b9f633.jpg,https://data.favorit-motors.ru/upload/iblock/bf8/bf8aa32bcbf7bbb3df6bf778fd211af2.jpg,https://data.favorit-motors.ru/upload/iblock/bb9/bb9e5bdb4ed644af6e73b7d80ece5b0b.jpg,https://data.favorit-motors.ru/upload/iblock/61e/61ea2f51d062b974c778cd972d4624df.jpg,https://data.favorit-motors.ru/upload/iblock/8b1/8b14a2b2aa4638f7f3f0af5130d45070.jpg,https://data.favorit-motors.ru/upload/iblock/b0d/b0d78a559e101191bcf6a15f34ef11f4.jpg",,GEELY COOLRAY 2023 COOLRAY (SX11) АКПП 1.5Т LP LUXURY 1.5 бензин автомат,2 514 990 ₽
"https://data.favorit-motors.ru/upload/iblock/ba0/ba030512eca7675fe12acfebfdf3ebed.jpg,https://data.favorit-motors.ru/upload/iblock/d20/d2011af4fa4cb5b8a9f7ce6bf0e658bc.jpg,https://data.favorit-motors.ru/upload/iblock/ec4/ec4beb5d83d11a3efa30a5ca4fbc3848.jpg,https://data.favorit-motors.ru/upload/iblock/660/660fe9a9a44fbae31696bd0c433aa78a.jpg,https://data.favorit-motors.ru/upload/iblock/704/7044f7932317ae989a8be5756d5436bb.jpg,https://data.favorit-motors.ru/upload/iblock/721/72189dcaf8a8ba054a76b151fbb5db3e.jpg,https://data.favorit-motors.ru/upload/iblock/91a/91a4dbf75337d251d5a0d432632d7edc.jpg,https://data.favorit-motors.ru/upload/iblock/3fa/3fa9661b699dab97241607dd2ef8b6f0.jpg,https://data.favorit-motors.ru/upload/iblock/cca/ccad5e1efd78102fcc869eb19cc2ae49.jpg,https://data.favorit-motors.ru/upload/iblock/995/995191b2fcb8717c84ce07ffad15acb3.jpg",,HAVAL M6 2023  1.5 бензин механика,2 079 000 ₽
"https://data.favorit-motors.ru/upload/iblock/b0e/b0e1280564f5af84042fc8e33b0c3421.jpg,https://data.favorit-motors.ru/upload/iblock/6ad/6ada32f9fc7f2413edb17bd59cc05f90.jpg,https://data.favorit-motors.ru/upload/iblock/cfa/cfa2ee798056e2263466fa253e7376be.jpg,https://data.favorit-motors.ru/upload/iblock/4c6/4c6779ea7c2f2acb429b29db364100a1.jpg,https://data.favorit-motors.ru/upload/iblock/e04/e04f6db7969bd1b99bad29c7c0c8d3ab.jpg,https://data.favorit-motors.ru/upload/iblock/7f0/7f0671b5552291fd45a7e280189f4faa.jpg,https://data.favorit-motors.ru/upload/iblock/013/013223fde96b18429099ed6b0624eb04.jpg,https://data.favorit-motors.ru/upload/iblock/4be/4becd7b12ffe17ef6a408803222601b9.jpg,https://data.favorit-motors.ru/upload/iblock/2c7/2c7361433bbf3bb1874aa2f9b61f3b53.jpg,https://data.favorit-motors.ru/upload/iblock/8eb/8eb9995a9e0ab5976d222f9c57bb650b.jpg,https://data.favorit-motors.ru/upload/iblock/6d1/6d13e79a4e733b84ac79a91e47d751d2.jpg",,"CHANGAN CS35PLUS NEW 2023 CHANGAN CS35PLUS NEW 1,4T DCT MCA TECH AT 1.4 бензин робот",2 179 900 ₽
